inv_nr	page_no	langs	page_text	url
1533	541	msa	"  Lasoewatoe iwe oleh AlLah Ta-alloes djoega rang mangatahatie dalam Paticoe iang ten zajang acan anacda, daen lang— Coeharap acandia Pada Cabaijican, te tapie ijadjoega mantjariecan kibalatnja rang laein, derie toeloen Deramloeh acoe, maca Bahoewa acoe Toen siadalagie manga ta hatie acam dia, datelloeh isoe maca poeleing Combalie olen djoeroebaza, maca Caesocan Parienja Pergielach oleh quinelaha Tomagola, ma ninggalcan Negrie mondono. — milaen fazal iang manjatacan Tatcala olen quimelaha Tomagola derie mondono Sergie Caesegrie Tomboekoe, om Taranja ampa Barie Lamanja maca zampeloen die Tomboecoe mazok die Laboean, maca da tangloeh oleh Radja Tomboe koe dengan man trienja Louweenja zer tadengan sigae Companjia; adapoen doer Comp=s benejalen den hoeloe deniepada Ca sadapan„ nja, Cannodien zatoeComp:s mangicot  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0541
1533	542	msa	  derie balacangnja, maca ijaberdierie die darat, macater den garlaholeh quimelaha Tomagola olen Radja Tomboe koe datang— dengan Prauw kitjie Pendak Neeik pada quimelaha Tomagola macaoleh quimelaha Tomagola manjoerohan soldadoe membrie Hormat acandia, te tapie tja siada Naeik maca Laloepergie die Carang, macadie Nan sinja oleh guimelocha Tomagola zadjam Lamanja, maca ajada tang Pada quimelocha Tomagola, macaoleh quimelaha Tomagola Toen Caloewaer deriedalem prauw itoe mangaloengaloecan dia mamborwa maezok— maca die djamocan zienij, zatella zoeda macanzierij, maca bertonjaoleh radja Tomboekoe catanja bergimana Touan quimelaha, tateala acoe die Teruati ttoe— siada malihat Roepa Joeom Bamba maca manjauot olen quimeloeha Tomagola Tatcalapadawactoe roeloch acoe die Batavia, Carna Zambilan Jauonloch   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0542
1533	547	msa	"  esegrie ihoe die an tara fihak Tanach Woena daen Tiboro, derie isoelah siada Cadengaran Gabaer oleh Ioean Hamba de zini, macaber„ tanjaoleen quimelaha Tomagola acan dier barapa Harie Pendjaleman denie Tiboro daen Lapadacoe, maca membrie tauw Cartanja Zaharie Pendjalaman, macabercattaoleh quimnelaha Tomagola, djica demikien Toelang Combalie olen Camoe, manjoerohcan Tanggeel oleh Capitan Lapigoe berzignae da tang, Carnaadap oen zoerat derie oleh Comp:e dengan Ternati iang tellaen ten Hem silaeh Zaharie doea Barie mi Tjaloeh ber Sikier Lendikit, Carna ija telloen manga tahawie breikbaeik, macazatellaen Poelanglaeh olen kitjil ca Goba daen Harie Poen malam, maca pada malam isoe da tangloch olen zegalla kitjie kitjil daen mantri mantri Zamoeanja Pada quimelaha Tomagola, maca ija membrie tauw Catanja Camie telloen manjoeroepengie mamang geel acom Capitan Lapigoe; adapoen dalam Frie zal ttoe  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0547
1533	548	msa	"  die zoerohcan olen quimelaha Tomagola mambaijiki thee rang die Perdjamoe acan minom daer macan zierie daen sambacoe zarai doedoekloeh Lampe tenga malam marcaija Poelang combalie, satellah itoe antaranja doea Jarie macada tangloch— oleh Loe toenam Tiboro eamanja kiefajat Pada quimelaha Tomagola maca Jja bercatta demikien Catanja; adapoen Hamba die zoeroh„ can oleh Lapigoe membrie sauw, adapoen Tjalah Naeik Pada Touan Hamba bolehcah atauwa tiada, maca manjauot quimelaha Tomagola, baeiclaen esaeick djoega, maca dja Poelang Combalie mamanggeel acan Cap=n Lapigoe, macada tanglah Cap=n Lapigoe ten tadengan Loe toenan kisajat Cadoeenja maca Laloe manjoembaoleh Lapigoe Pada quimelaha Tomagola, maca quimelaha Tomagola poen berzamboet tangannja satelloeh itoe macabercatta oleh quimelaha Tomagola acon diademikien Perca taoin Borgimana amngcauw, adapoen negrie nu  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0548
1533	549	msa	  Bahoewa camie Harapangeauw djoega carna zoedaloeh bercanal olehmoe dengan Camie, derie itoelah canieberharap acan Cabadjican djoega, te tapie allah ta, — allah djoega maca manga tahoewie dalam da diemoe, maca manjauot oleh Lapigoe apa bitjaralagie, manjoerohcan sergie man„ djoempoet acan Radjadjoega, macabercatta. oleh quimelaha Tomagola Pador Cahendack— Hadiecoe Toen demikien Toela, Carna adalah— zoerat derieoleen Comp:e den gam ternati rang telloen ter dan tiloeh doea sigae Iarie za tellah itoe Tja doedoek rampe sengamalam maca ija poelaing combalie, maca Caesocan Harienja PaidaBarie tsameen jja manjoeroe saboea prauw acamn sergie mandjoempoet Radjanja die Boeton, en taronija ampat Hoerie Lamanja Pada Barie Hamies, maca Poeloig combalie oleh zoeroeanija itoe macabahoewa zoeroeam zer tadengan Lapigoe daen zegalla kitjie zamoeanja da tang Pada quimelaha Tomagola membrie  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0549
1533	551	msa	  capada Bambaapa habaer rang Cauw bawa, maca Hamba manjauot, bahoewa Ternati doea boea Coracora zoedalah die Tiboro rang mambawa zoerat olen Teruati dengan Comp:s, macor die zoerohcan Canie mandjoempoeracan Radja Tiboro, macaber„ tanja poela olen Radja boe ton Siapa iang mambawa zoerat rtoe, maca manjauot Hamba, adapoen iang mambawa zoerat itoe oleh quimelaha Tomagola, Latelloen Ioeben cattaoleh Radja boeton Bahewa zoeroea itoe, malaincan bage marieca itoeloen maca Patoet, daen bertanja Toela oleen Radja boeton denie Prie Dal oleh Pinati Cotta soengie maca Hamba manjauot oedapoen Hamba dengarcon, Ija zoeda die Pandjaracan derie Padazebab zoenat olen orang Tibono de brie„ can Pada boeton, derie itoeloen iemg die Hoecoemcan oleh Comp:e dengan ternati Lampe Pada Barie mi, Latelloen noemaca bercattaolen Radja boeton acan Hamba  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0551
1533	554	msa	  acoe membrietauw, maca Caniepoen Herelahacan Percataonnija ttoe macaber tanjacan oleh quimelocha Tomagola batapacoen Pazaninija derie oleh Radja itoe, maca jja membrie tauw catanja manjoerohcan oleh quimelaha Tomagola Pergie die boeton, macadjicalau Touan Hamba mamoeroet Pergie die boeten noelah mahabaeik, apabielah souam Hamba tiada mauw eistjaija Camie mam baijiki djahat acan Touem Hamba, zatellaeh zoeda manengarioleh quimelaha Tomagola Percataan iloe maca nam ticom zampe sigae harie, te tapie tiandalah die Caloewar„ can Cauwassanja, zebab oleh Papigoe dan zegalla kitje kitjie zamwoeenja berfikien acan Trie rang demikien toe zalah, maca manogohean Ronja Inja siada de brieija Caloewar, macadie zoershean oleh quimelaha Tomagola acom Limaeorang baeikbaeik Pergieber tanjacom Capada kitjil kisjil  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0554
1533	556	msa	  bermalam de zitoe zampe caesocan Harienja, maca ijaber tanjacan Paer tamannja oleh sengadje Cadoeanja zenta dengan Zacalien orang dalam Cadoea boea Coracora itoe demikien, bagimana bitjara cauwezacalien, macadja manjauwt catanja, adapoen Prie sal itoe rong die kiera kieracom Joean Bambadjoega carna Catiganja Radja itoe adalaeh die Boeton Zamoeanja, adapoen Cabatapaoin Prie hal oleh Radja Tiboro macaaleh Radja Lohia poen demikien djoega Roepanja maca Camie maminctacom pada Joean Hamba Toelang Combailie djoega, maca bercattaoleh quimelaha Tomagola, badicloeh carnaadaloen manaziadalam prauw soen mazing mazing rome tellech zakit maca baeicloch kita poelemen, maca apabielah die tanjacon oleh Comp:e dengan Teruorti Poen acoeloh membrie tauw Zatelloch ioe maca Poelangloch Combalie   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0556
1533	558	msa	  macadie zoerohean oleh grumelocha Tomagola acan manareek Conacora Cadarat, antaronja soedjoebellas sarie Pada Barie Hamies manjoerongoan cora Cora Laloepergie maninggalcan Negrie Tomboecoe, om taromja tigae Barie Lamomja, macazampeloeh die Bangaij Pada Barie ahadt, maca die zoerohean olen quimelacha Tomagola Pada zaprang bernang Cadarat mangambeel Trouw datong, maca toeron die darat ben„ djabat tangan dengan Raidja, hatelloch itoe macardiepanggeeloleh Legalla mantrinja Zamoeonija datang macabertanjacan oleh quimelaha Tomagola acan dia bagi„ momer Camoe, macadja manjauot Cata nja bahoewa Canniep den manentican Touam Hambadjoega, adap oen Harie telloen malam maca nae ik Combalie oleh quimelaha Tomagola die Coracora antaromja sigae Harie Lonnonija maca ija manjoeroe djoempoetacan  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0558
1533	559	msa	  guimelaha Tomagola dortang benbiljara macadjamamintacan Pada quimelaha Tomagola manantican tigaepoeloe Barie, zoepaija zama zama katerna ti macamanjauot olen quimnelaha Tomagola baeiclaeh acoe bernam ticam Pada Camoe acai zamazama, tetapie hang amat Lama, adapoen Permintaam acoe ber„ namti Linaebelles Sarie, atauwor doeapoeloe hariedjoega, mala Jjapoen tariema dalam doeapoeloe Harie, satelloch iwe Sariepoen Pattangloeh, macapoelang„ lah olen quimelaha Tomagola die Cornicora adapoen Caesocan Barienja maca da, tanglaeh olen Radja dengan goegoegoe daen Cap:n Lauot herta dengan mantrizamoe anja die djoempoet acan acoe toeroen loch doedoek Padazaboea Roema, rong telloen die Hiaezie, zatellah noe. macazampe Pada djandjinja ioing telloeh Laloe deriepada doea poeloe Harie roe, macaber tanja poela  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0559
1533	560	msa	  oleh quimeloiha Tomagola Capadaraeja Bagimana, djandjian kitadengan toean Lacarang iang zellven Laloen maca monjauot Raeja, adapoen Prie Tal oleh mantri romg denickien djoega, eistjaija Touom Bambadengan Hamba siada boleh berzouw Zamer, baeicloeh Touam Hombapergiedjoega, maca Hamba Poen Naeik Padaprauw Touan Hamba, maca apabielah ijabentiekier acoelah Radjanja Nistjaija Tja mangicot, djicalauw siadapoen zoeda, macabercattavlee guimelaha Tomagola, djica demikien baeicloeh manjoe„ rohcon Panggeel mantri Zamoeanja, — zoepaija kita membrie alas Capada Corporael deriepada Prauw noe, maca manjouwt oleh Radja Tja roeboelen de kiera kiera Touan Homba djoega stiada Hamba bencatta Lagie, adapoen Houmba manan tican Touan Hamba Sergie, maca manoeroet Pada Touan Hamba djoega, zatellah iloe bertioploch onginderie Louot macadie  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0560
1533	565	msa	  soul, macaber Een silah die zitoe Lampe Caesocan Barienja macama„ erjabranglah die Talijabo, macadie zoeroh„ canoleh qruimelaha Tomagola saboea Prauw kitjie Sergie mamanggeelacan olen Tahalawani, Tendacloeh benbitjara dengan dia bersama zama pergie die Teruati adapoen oleh soeroeamisoebellom da tang Combalie, macabercatta olen Radjabangaij capada quimelaha Tomagoea, apabiela Joean Hamba manan tican olen Pahalawani Nistjaija Hambapergie dauhoeloe, carna adalah Lakit brincoe, macadie zauhotin„ nja baeickloeh sama sama kitapergie djoega, antaromja sigae harielamonja maca Zampelah die mangoli Pada harie Hannies, macadie toeroencamoleh Radja acambininja doedoek die mangolie maca Caesocan Barienja, manjabremglah die zoela bessie, te tapie angin Cras, maca sampelah Caesocan Barienja Poela, maca jjazampe die Cotta, macatjalaloepergie  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0565
1533	568	msa	ampoenja tdien derie noe, macaacoe Jacot Pada dreing bessaer, maca Hanjalaeh. acandiacoe, maca manjauwt quimelaha Tomagola acoe Poen tiada 2dien deriepada itoe Poela, macabencatta zariamct djica demikien Nistjaija Ioean mambatoa die Teruati zoepaijadjangan zalah olehmoe dengan acoe, zatellah itoe macapaelemg combalie olen quimelaha Tomagola manjoerohcan Terboeat Paraconnja maca die tarohcan bangkeij itoe Caatasnja adapoen roig doedoek oleh quimelaha Tomagola die fatamatta om toeronjasigae Poeloezatoe Harie Lamonija macapada Barie zalaza pengieloeh quimelaha Tomagola Cafaquewewe maca ber toemoe dengan Radjabangaij zoeda manomtican die zitoe, daen Hariepatangloen macaber malamlah de zitoe, hatelloen Harie zieng maca manjabremglah die mangolie daen manjoerohcan Zengadje mangolie manioewatacan moeatannja, macaija	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0568
1533	570	msa	  da tang manbawoa Rodja bangaij derie Noeloch ber zigrae olee Touem ƒ Hamba Catawalie zoepaijapergie die Ternati, maca manjauot olel Radja demikien Catanja adapoen Lacarang zoedah Calapatan olen manoeziadalem Parauw mi, maca bahoewa acce tellah— mamintacam Loegoepada Radja batjan maca ijapoen membrie zapehoucah ateuwa deapohoon, maca coezoeroe— mamoecoe Pada Harie mi, macaoleh camoepoeleing Combalie Capada quimelaha Tomagola membrietauw Percataan rang demikien itoe, maca bermantilah oleh quimelaha Tomagola doea darie siada jjadataig, maca memjoerohcom zaboea Trauw acan Sergie mandjoempoe Poela, om tarenija doea Darie Lamenja macadjadatang — Zatellah itoe maca zama zama manjabramglah  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0570
1533	1002	msa	  aping lirong marohij aloude kalongo tambij schee libing of mourou Codebalee Carkalang of p=lo Laon anajang Heama paragiang p=lo taon lerijings amma bandade karakang genie toutoulang lalapajang boulour andoulang issang konina Eussing Hoij gaijgie mittang bouwe Cassang banoang babo Tomina  Caralang   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_1002
1554	593	msa	  warcahoe olen Padoeca sierij sulthan rang die bawa Naghoda sin, daer Camie dengem heran zoedaen manengar habaer - merca mardahica oleh esaghoda gerrit spelt dengan Chialoepnja itoe bellomzampe diezana, daen Carna zoedah sigae tauon Lamanja ini, Camie fikier ija tellach mandapat barang Tjalaka, te tapie Camie harap djoega pada rang Cabadjican - - sjahadaen derie Prie hal oleh Capitan Luijtenant Meijndert de Rooij daen is tierman Barent Brouwer ter tazoerat daen bingkrisnja olen Padoeca sierij sulthan iang zoedah kieriem Capada Canie Pada tangan oleh mardahica Marinus duijm itoe Camie zacarang sida man djawabcan poela, Carnaderie prie hal isoe hoedaen ada toelis dalam zoerat olen Heer goernadoor Cops rang dauhoeloe isoe, maca dalamnja itoe Zendacloch Padoeca sierij sulthan bolen njatacan Halnija itoe, macaderie zebab itoelaen    	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0593
1554	594	msa	  adaloch ini Pada membrie salamat acan Padoeca Sierij sulthan derie Camanangannja rang telloen zoedah berolehatas orang boajang maca demikienlah Camie salama lamanja Zoeca pada manengar oleh sandjata Padoeca sierij sulthan mandapat attas satroenja terlebel lagie djica Camie zoedah esjatacan Hasi toeloes aghalaes oleh Padoeca sierij sul„ than pada Comp:e hoepaija berdamerin daen moatacat zen tabenka zie kazian die antara fihac kita cadoea djadie zettia macapada mandjadie demikien itoe Canie ten dat dalam zadikit dariedjoega namtilah manjoerohcan hoeroehan Camie dengan Capal Comp:e Camagindano pada membrie salamat acom Padoeca sierij suethan henta berbarve baroehan Toela bersahabat daen berca zie Cazihan iang Lama kita Cadoea maca Canieper tjaija oleh Padoeca sierij sulthan Pendac die berkanan acan hoe daen Camodien bolen mandengar derie Zoeroehan Camie isoe, bagimana Camie Zoeca tjita olen Bala Raijat Padoeca sierij Den dat die datang Toela Camarie mambawa  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0594
1554	604	msa	"Hati Carna siada dengam zepertinija dalam pada itoe Camie tamatoom nu daer maminta poela salamat oemoer pandjang daen ontong banjac amin; Ter sourat die attas Poeloe Ternali dalam Cotta orangie Pada 13. Harie Boelan september Tauon sariboe anam Ratoes daen sambilan Poeloe Tigae soedaber Tandahcan Cornelis vander duijn  Nagiadanao"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0604
1554	614	msa	"  maca Tja isoeloch Camie Pertjaija oleh Padoeca Patra Zoedaen manariema, carna camietelloen mandapat Habaer, maca prauw olen orang sangie isoe zoedalaeh berlaijar Camagindano; dalam pada isoe Camie telleen zoedaloeh manariem padasangan Naghodasin Zapoeljoe Zoerat derie oleh Padoeca Patra rang ten Coelis pada doealapan bellas harie Boelan rang telloen Laloe itoe, daen dalannja Camie dengam ter caloe Loeca„ Gita malihat oleh Padoeca Patra adalae— dalam zihat daen affiatiang sam„ porna Perta hati raing taeloes daen aghalaes, macadie attas doea parcara isoe Bermoela Camie maminta Den daclah alloen Ta- allah die Caroenia - olen Padoeca Tatra dengan aemoer Pan„ djang daen zalamat Zerta izia sama annja dalam doenia, daen pada Cadoea  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0614
1554	616	msa	  Pada jangan olee Naghoda sin maca ija isoelah Camie per sjaija hoeda lach djadie, Carna Naghoda sin isoe tiada ber Catacan Lagie pada Camie barang Zasoewatoe Percataan derie prie Hal isoe, zoepaija Camie memoelong Toela dalam hal isoe daen laei zegalen hal zasoewatoe lagie, maca demikien djaega Camie mamimta Pendaccaen Padoeca Patra manoelong acan orang orang Cainie rang adadengan bandahnja zoenggoe maminta oetangnja pada orang orang Magindano, zoepaija kita Cadeea sihac mamarentahcan a die daen zabe„ naren daen orang orang Camie poen beroleh Cazoecaan. / — sjahadaen derie minterain olen Padocca Patra adaloen Camie zoeca Pada ma„ esgirien paddang zabelahacan Padoeca Patra, tetapie pada maze in Camie  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0616
1554	617	msa	"  tiada bagisoe zepersi zoedah die mintacan Hanja Camie harap daen Ten tjaija oleh Padoeca Patra lacas Nanti dapatcan itoe deriezebab Carna dalam zadikitharie lagie Pada mamaliharacan Drie Hal ber„ Zahabat iang Zoenggoe daen iang Lettir Aan siloeh datang Laboea Capal Comp=e zerta dengan detoesan Camie Camagindano maca dengan ijaloeh Camie Zendal berkiriem— itoe; maca dalam pada itoe camie dengan ter laloe doekatjita zoedalah manengar Habaer derie Naghoda sin Tatacala ija Ca„ loewar berlaijar derie magindano maca mardahica Camie iang telloen ada ter seboet die attas ini oleh Naghoda gerrit spelt itoebellom Lampe die sana, derie itoelaen Camie hielang Pertjaija maca ija tida Com„ balie lagie, Carna zoedah tigae tauon Lamanja mi Ciada mandapat habaer die mana garangan pergienja, Liapa sau ija telloeh beroleh barang Tjalaca rang die    "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0617
1554	625	msa	  tellaen zoedaloen Toelang Capada assal„ nja, maca ija isoe adalah Perdjalanan Zegala manoezia, tejapia Sasoetloeh za„ saorang manahani doeka tjitanja derie cahilangan sahabatnja atauwa Cauom caloewarganja, derie zebab itoeloen Camie Per tjaija olen sjahbandar matarampoen lagie adamanoeroetean rang demikien itoe., sabagelagie Camie siada boleh die ting„ galcan Pada membrie maaloem acan sjahbandar mataram, Bahoewa Zacalie Lacalie baeic djica sjahbandar mataram tendac mandatang Camarie den gan Frau olen Naghoda Samsoean mambawa daga esgannja bagniaga die Zimi, deriezebab— Perdjandjian, olen goernadoor Lama rang zoedoen die baijiki dengam orang orang magin„ dano, ter leben Lagie Carnaada bensahabot dengan Comp:e, Loepaija Comp:e Zendac mamaliharacan sjahbandar mataram daen zegala Laein orang orang magindans iang mambawadagangamija Camarie dalam zegala hae Percara rang Tatoet daen djica adaorang iang Hendal nauw   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0625
1554	634	msa	"  acan Padoeca Radja bersamazama Pergie Capaloe, maca berpassan djicalau siada mauw Pergie maca Camodien esantilaen datang tigae Riboe orang mandaer Pada mangalahcan Negrie Tomini; te tapie Padoeca Radja Lenca laein Radja Radja Tomini siada mau manjauot Padanja, malaincan die Nansican Cahendac oleh Comp:e djarga ija roeloen Cancie die Toedjican acam Padoeca Radja, derie baeic kiera kiera, annja ditas Drie Hal isoe, daer Canie Pertjaija maca adjaran daen passan Comitteen Camie isoe olen Padoeca Radja daen zegala laein Radja Radja isoe Zendac die toeroet can djaega, daer tida die den garcon Bantjana oleh Radja Radja rang djahat itoe mandaer Tolibuijc, daen Tolibagis Padapergie capaloe, Carna demikien itoe adaloen  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0634
1554	635	msa	  Pada Cadjahatan olen Padoeca Radja daen Zegalalaem Radja Radja die Tomini, Carna adalah zoewatoe halrang tennjata, daer rang Padoeca Radja Pan lagie adamangatawie maca Comp:e tiadabercanan barang Pacar„ djaan iang zalah, daen iang ada pada Caroe„ gian oleh hendi taulaunja, malaincan ja die hoecoemcan Padaiang Ziapa mamboeatiang demikien isoe, zeperti Nantilae membrie hoecom Capadaorang orang mandaer, itoe padama noeloeng acan Padoeca Radja daen zegala laein Radja Radja Tomnni, Lahinga Padoeca Radja daen Tjaloch maning gal dalam Cabacti„ annja acan Comp:e, macaderie zebab Hoelaen Camie manjoeroheam sloep olen mardahica Camie mi rang bernama Frans Iantz: pada antarcan zoerat mi Capada Padoeca Radja zoepaija membrie maaloem, macadalam Zadikit harie lagie Dendal mandatang Laboea Capal dengan banjac orang die Tomini pada mangoezieracan orang mandaer, daen mang„ hoecoemcan tja dengan haros daen Patoet denie Terboeatannja iang djahat itoe, macaderie -  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0635
1554	654	msa	"daen Barapaorang rang pergie ioe, - Zoepaija Touan Radja boleh izie bampac isoe dengan nama esama olehorang orang ioe, maca demikienlah Camie fikier oleh Touan Radja die berkanan itoe; daer Lagie Camie Zoeca derie mintaan olch Touan Radja pada manjoerohan doea poeloe Caijeen Laijar isoe, tetapie pada maze ii Camie tiada, deriezebab — isoeloeh Camie Harap daen Laboercan — Lampe bauhon rang die moeca nn Capal mambawa derie Batavia, maca datam pada isoe adaloen bacerta zoerat in derie mintaan oleh Touan Radja 20. lb: oebat Passang. daer Zacodie Cartas bessaen daen, Lacodie Cartas kitjil daer 6. Boeloe Calam daen 2. Tanggal Lack. — ija isoe Den daclaen kieranja Touan Radja manariemaloeh; Camodien deniepada isoe Dendacloch Touan Radja die Catahawie"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0654
1554	670	msa	"  Touan Radja boleh Pakeij isoe dacam halrang demikien itoe daen zegalalaem Hal Zasoewatoe, terleben Lagie Carna Zaorang Radja Patoetlah jaada Prauw rang demikien isoe; adapoen Camiezoeca maca sloep isoe siada Roezae die Tontolij te tapie Coerna isoe ada Cauwassa allah Talah, maca Camie bertatapoan hati djoega; dalam pada ioe Camiezoecapada mangatahanie, djicalauw orang orang— itoe siada natsoenja pada barang Prie Bal iang laem, derie padabadagang ziapa tauw pada Cadjahatan oleh Dndi taulan, maca derie woeloeh olen Touan Radja pada harie iang Camodien lagie Dendac membrie toe„ long acam Corp:l Camie pada mantjarie dalam parauhoenja daen mamarickezahi baeic baeic, Zoepaija Camie salamalama„ esja maninggal dalam damean raing Sam„ porna. Sjahadaen Caijoe Gandana rang— Touan radja Zoedalaen moenjoenae Crae, itoe   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0670
1554	705	msa	"  sulthan derie prie hal manjoerohean combalie olen tigae orang lakie lakie daen doeaorang Parompoean Zerta anac satoe rang ada baroema die Toscho daen iang Zacarang doealapan bellas Boelem lamanja zoedalah doedoec die Batjan marca tellaeh moatacatcan rjaloen singgal die Batjan pada Cauom Caloewarganja Zahinga die mintacan poela acandianja macaderie Zebab isoelaeh adalaeh sacar„ rang derie babarapa mintaan camie berpassan acan Padoela Sierij sulthan Dendacloeh manjoeroheem orang orang isoe pengie Toela Capada Tompatnija lama negrie Toseho; te tapie djicalauw orang orang isoe siada mauw, maca - Hendaclahn Padoeca sierij sulthan sarah„ can Tjalah Capada tangan olen sariant comandant Camie, Loepaija Camie baijiki rjaloen datang die tampatnja rang cadoedoecan. —  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0705
1554	732	msa	  sinjora Touan allah soedah simpan Badandaendjiwa, haijo djadie doeca tjita, dengan hati Renda daen oijeer mata„ maca Touan rang terseboet de dalam birahi sorga. — Bertoendjoecan Termintaancoe dengan Zegala hati Rendadaen sedjoet, samon Touan Cazie daen sajang hati Padasaija derie soeroeancoe ampat djoencoe, sacarang saija zoeda dengar macadoea zoedah salamat die tanah Ternati, hanjaderie swab Cauwassa Touan allah doea zoedah- anjor Camana mana Tampatada derie woe djicalamon Jouan Pendac, saij„ ang daen Caziean acan Zaija Touan boleh- boeang Zelinga die mana oeda, carnaada soezadaen tjinta banjac diaorang, daen adabawa zoerat Comp:e derie manado„ Pagie soewatse manacala zoeroeancoe soeda salamadt de Zitoe Touan boleh Cazian Canah can noedjoengcoedoen Toenja minjac, sacanoeh satalies Repertin   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0732
1554	733	msa	samoesoem moesoem Carna hoeda djandji dauhoeloe pada Touan Comp=e maca Camie orang Tagulanda boleh Canah Pada Touan Comp:e Canah Tatali hanja Zaija tida tauw eegrie Zaei laein Poenja sacatang, Zagie djica lamon toedjoencoe doea poenja djoewalan soedah abis Touaen boleh soeroe dengan lacas Camarie, soepaija sauw daen dengar ioedjoencoe laein Caloe diemana ada, daerlagie saija sesama dergan mantri mantricoe sacalien ada hid op dengan baeic daen Cabadjican Pada badan daen djiwa, daerlagie agama Canie tiadalebehatauwa Coerang Reperti - Touan zoedadengar bagimanaada de zim redjoega laein tida, daen terleben saija ampoenja slam soemba daen Tabeabanja banja Pada Touan daen man tri mantri sacalien salamade maninggal beta sahabat Touan Cakasie P: Anthonisz: Ter sourat die attas Banoa Tagulanda 21:n Julij Tanon 1693. —	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0733
1554	751	msa	  acandia amin Iae Raboel alamin amaba-adoe Camodien derie ise bahoe„ wa Padoeca analda mamaaloemcan Capada aija henda Heer goernadoor daen Zegala Raedt samoeanja Lebab Cacora ngan balandja, Carna Padoeca anacda mangambeel barang derie orang Gina sacoirang dia zigraeberlaijar, maca Padoeca analda minta Capada Padoeca aija henda Heer goernadoor daen zegala Raedt samoeanja kieranja Tjalae Tatoelcoeh— asauwa siada patoet, Padoeca anaida minta Tanijabagean doealapan Ratoes— Reael Pado Comp:e derie Barga Gjinkeij ioelah Padoeca anacda minta briepada tangan Imam abdul sama die daen manggoestang Cadoeanja mambawa Padacoe, toelaen harap anacela Capada Padoeca aijahenda brie djoega, Loepaija pada moezoem die dadapan Padoela analda siada mangambeel lagie  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0751
